23110619440571,Dr. Gary Allen,397278421,1,1
23110619440572,Kevin Stout,728632152,1,2
23110619440573,Marissa Curry,552644440,1,3
23110619440574,Abigail Patel,836665269,1,4
23110619440575,Adam Horn,482153316,1,5
23110619440576,Paul Price,822793375,1,6
23110619440577,Nicole Long,028161484,1,7
23110619440578,Jackie Martin,611909868,1,8
23110619440579,Stacey Hill,570320086,1,9
231106194405710,Kim Pierce,300258139,1,10
231106194405711,Joshua Pearson,859311995,1,11
231106194405712,Dana Rasmussen,772092932,1,12
231106194405713,Austin Horton,700643565,1,13
231106194405714,Jeffrey Cook,352452728,1,14
231106194405715,Timothy Harris,269745389,1,15
231106194405716,Jamie Jensen,869588946,1,16
231106194405717,Brian Mata,140828983,1,17
231106194405718,Kevin Taylor,507044031,1,18
231106194405719,Tina Jones,435609329,1,19
231106194405720,Nancy White,035594074,1,20
231106194405721,Samantha Griffin,529151090,1,21
231106194405722,Julian Roach,376811670,1,22
