23121102010091,Susan Watson,718410933,1,1
23121102010092,Karina Bond,305808491,1,2
23121102010093,Jessica Nguyen,740827629,1,3
23121102010094,Jasmine Pugh,293088868,1,4
23121102010095,Jeffrey Gutierrez,199547844,1,5
23121102010096,Justin Palmer,363631699,1,6
23121102010097,Michelle Murray,97012423,1,7
23121102010098,Patricia Williams,797217660,1,8
23121102010099,Doris Nelson,538648336,1,9
231211020100910,Lisa Moran,72229208,1,10
231211020100911,Stacy Kaufman,305257371,1,11
231211020100912,Shaun Jones,387364135,1,12
231211020100913,Michael May,363055726,1,13
231211020100914,Shannon Chan,278190001,1,14
231211020100915,Thomas Stephenson,602631173,1,15
231211020100916,Andres Davis,789177578,1,16
231211020100917,Dawn Weiss,378233608,1,17
231211020100918,Jordan Barr,784651569,1,18
231211020100919,Christina Drake,378859628,1,19
231211020100920,Robert Kirk,685393538,1,20
231211020100921,Brian Marquez,352862855,1,21
231211020100922,Joseph Rodriguez,491621950,1,22
231211020100923,David May,277559211,1,23
231211020100924,Charles Gallegos,124546088,1,24
231211020100925,James Harrison,60769577,1,25
231211020100926,Megan Cervantes,67452315,1,26
231211020100927,Monica Rodriguez,27150744,1,27
231211020100928,Stacey Moore,154567918,1,28
231211020100929,Dr. Catherine Russell PhD,664183851,1,29
231211020100930,Laura Doyle,35451077,1,30
231211020100931,Ruben Wright,465027926,1,31
231211020100932,Joe Ramirez,724477686,1,32
231211020100933,Charles Little,428791481,1,33
231211020100934,Kevin Barrett,110397359,1,34
231211020100935,Laurie Lee,759531653,1,35
231211020100936,Alexis Cervantes,642802372,1,36
231211020100937,Alexandra Anderson,811695976,1,37
231211020100938,Stephen Graham,180357840,1,38
231211020100939,Elizabeth Jackson,485681716,1,39
231211020100940,Brittney Davis,159837087,1,40
231211020100941,Rebekah Ellis,352890502,1,41
231211020100942,Brianna Harris,56142095,1,42
231211020100943,Timothy Owen,424655137,1,43
231211020100944,Miss Laura Brown,848677337,1,44
231211020100945,Diana Benton,740174234,1,45
231211020100946,Susan Potter,353505285,1,46
231211020100947,Michael Cabrera,395618245,1,47
231211020100948,Amber Burnett,756330088,1,48
231211020100949,Jessica Russell,91429577,1,49
231211020100950,Gloria Morrow,894741023,1,50
231211020100951,Jeremy Hartman,341593266,1,51
231211020100952,Paul Anderson,90685756,1,52
231211020100953,Jonathan Martin,399798933,1,53
231211020100954,Patricia Whitehead,96626185,1,54
231211020100955,Nathan Johnson,115161202,1,55
231211020100956,Cynthia Lewis,888181381,1,56
231211020100957,Kristen Duarte,284220429,1,57
231211020100958,Rachel Buck,852508399,1,58
231211020100959,Sue Martin,452381600,1,59
231211020100960,Katherine Russell,107593181,1,60
231211020100961,Monica Gonzalez,96721091,1,61
231211020100962,Laura Jordan,549284239,1,62
231211020100963,Brian Wright,247717901,1,63
231211020100964,Gabrielle Conner,816069912,1,64
231211020100965,Melinda Salazar,166028011,1,65
231211020100966,Haley Terrell,329263146,1,66
231211020100967,Julie Salazar,26742344,1,67
231211020100968,Rose Johnson,112879532,1,68
231211020100969,Robert Rice,807770968,1,69
231211020100970,Martin Bennett,573423933,1,70
231211020100971,Juan Conway,185544300,1,71
231211020100972,Cindy Moreno,235866555,1,72
231211020100973,Tyler Webster,550310998,1,73
231211020100974,John Chapman,718641502,1,74
231211020100975,Jodi Moore,756273504,1,75
231211020100976,Ian Hawkins,888186941,1,76
231211020100977,Daniel Navarro,351628945,1,77
231211020100978,Sarah Wright,114812015,1,78
231211020100979,Richard Thompson,157669804,1,79
231211020100980,Kara Zimmerman,566648248,1,80
231211020100981,James Harper,515664521,1,81
231211020100982,Kristin Smith DDS,255744242,1,82
231211020100983,Michele Jones,677919754,1,83
231211020100984,Alexandra Gross,742874385,1,84
231211020100985,Patrick Thompson,80074161,1,85
231211020100986,Angela Webb,682910589,1,86
231211020100987,Linda Tyler,627631242,1,87
231211020100988,Danielle Young,519631809,1,88
231211020100989,Jason Johnson,326384772,1,89
231211020100990,Kenneth Vasquez,290703079,1,90
231211020100991,Thomas Long,662303341,1,91
231211020100992,Catherine Henderson,853920006,1,92
231211020100993,Rebecca Jackson,839610915,1,93
231211020100994,Devon Kelley,895526209,1,94
231211020100995,Patricia Contreras,9449596,1,95
231211020100996,Robert Fox,726273339,1,96
231211020100997,Amy Ware,653068139,1,97
231211020100998,Michelle Green,409774269,1,98
231211020100999,Veronica Page,114520799,1,99
2312110201009100,Miranda Grant,77870930,1,100
2312110201009101,Jonathan Alvarez,822783163,1,101
2312110201009102,Jessica Morgan,777817728,1,102
2312110201009103,John Davis,569525769,1,103
2312110201009104,Sean Holland,656362732,1,104
2312110201009105,Traci Ryan,551495310,1,105
2312110201009106,Bryan Green,593070236,1,106
2312110201009107,Anthony Mcmillan,42493749,1,107
2312110201009108,John Montgomery,460295475,1,108
2312110201009109,Joseph Garcia,320171961,1,109
2312110201009110,Michael Burnett,487511039,1,110
2312110201009111,Ethan Sanders,421879852,1,111
2312110201009112,Sonya Ortega,782407889,1,112
2312110201009113,Sean Taylor,115033942,1,113
2312110201009114,Nathan Ramirez,766577444,1,114
2312110201009115,Autumn Simpson,776882035,1,115
2312110201009116,Christine Hill,758499739,1,116
2312110201009117,Timothy Merritt DDS,871695155,1,117
2312110201009118,Ashley Day,804647301,1,118
2312110201009119,Nathan King,35974355,1,119
2312110201009120,Karen Oliver,848832799,1,120
2312110201009121,Kim Dawson,137715782,1,121
2312110201009122,Olivia Joyce,143120192,1,122
