23041701320461,Ryan Simmons,352198932,1,1
23041701320462,Stephen Vaughan,158669622,1,2
23041701320463,William Armstrong,577313728,1,3
23041701320464,Victor Myers,434835070,1,4
23041701320465,Joann Dennis,501315299,1,5
23041701320466,Adam Wright,355658570,1,6
23041701320467,Christopher Cobb,896907914,1,7
23041701320468,Lauren Jordan,172450602,1,8
23041701320469,Richard Morales,435194790,1,9
230417013204610,Julie Gilbert,882459866,1,10
230417013204611,Matthew Arias,061337723,1,11
230417013204612,Lawrence Rice,682468289,1,12
230417013204613,Jessica Wilson,449260675,1,13
230417013204614,Kimberly Holden,267427725,1,14
230417013204615,Tiffany Evans,410909293,1,15
230417013204616,Christy Brennan,418876790,1,16
230417013204617,James Davis,565852692,1,17
230417013204618,Mark Rodriguez,499271646,1,18
230417013204619,Carla Hodges,860263532,1,19
230417013204620,Jeffrey Mitchell,772940885,1,20
230417013204621,Marcia Mercer,150307622,1,21
230417013204622,Anthony Henry,343607286,1,22
230417013204623,Michelle Santos,215505921,1,23
230417013204624,Linda Holmes,510956865,1,24
230417013204625,Tonya Conner,739305299,1,25
230417013204626,Gabriel Miller,615881718,1,26
230417013204627,Tracy Vasquez,460968469,1,27
230417013204628,Ashley Jenkins,226170427,1,28
230417013204629,John Robinson,386800623,1,29
230417013204630,Martha Beck,233985743,1,30
230417013204631,Andrew Bailey,302587026,1,31
230417013204632,Michelle Ponce,700269133,1,32
230417013204633,Sarah Curtis,860216687,1,33
230417013204634,Katherine Schmidt,263450981,1,34
230417013204635,Michelle Mcbride,629072265,1,35
230417013204636,Samantha Wilson,253430699,1,36
230417013204637,Sandra Khan,449951930,1,37
230417013204638,Charles Williams,352932168,1,38
230417013204639,Melissa Myers,100608731,1,39
230417013204640,Traci Flores,107254680,1,40
230417013204641,John Bennett,812668856,1,41
