22113018020221,Matthew Huff,688136925,1,1
22113018020222,Duane Mejia,864089787,1,2
22113018020223,Lee Hoffman,766973262,1,3
22113018020224,Tammy Morgan,688986134,1,4
22113018020225,Kimberly Schneider,189446922,1,5
22113018020226,Michelle Johnson,848654562,1,6
22113018020227,Emily Obrien,646133098,1,7
22113018020228,Douglas Hernandez,196681794,1,8
22113018020229,Eddie Simon,855459891,1,9
221130180202210,Sonya Davis,267339469,1,10
221130180202211,Nancy Guzman,435012958,1,11
221130180202212,Charles Walker,357983003,1,12
221130180202213,Maurice Dixon,175744846,1,13
221130180202214,Jillian Arias,656761734,1,14
221130180202215,Patrick Smith,419521538,1,15
221130180202216,Sherry Gutierrez,253095166,1,16
221130180202217,Amanda Lopez,552415386,1,17
221130180202218,Kevin Harris,711258904,1,18
221130180202219,Karen Rodriguez,291750210,1,19
221130180202220,Norman Curtis,398745201,1,20
221130180202221,Jimmy Shaw,131702869,1,21
