24010912300391,James Flores,427783977,1,1
24010912300392,Debra Beard,504224014,1,2
24010912300393,Adam Brandt,018613482,1,3
24010912300394,Elizabeth Norman,351831944,1,4
24010912300395,Andre Mcclain,877451771,1,5
24010912300396,Bruce Parker,637626205,1,6
24010912300397,Kristina Hernandez,757069602,1,7
24010912300398,Erica Pineda,663366138,1,8
24010912300399,Brian Ray,765411298,1,9
240109123003910,James Dunn,838275903,1,10
240109123003911,Gregory Sloan,742842896,1,11
240109123003912,David Larson,134655576,1,12
240109123003913,William Newton,712268275,1,13
240109123003914,Kim Martinez,199965853,1,14
240109123003915,Justin Sanchez,898192321,1,15
240109123003916,Elizabeth Fernandez,834278204,1,16
240109123003917,Christina Brown,776125873,1,17
240109123003918,Danielle Chase,371187759,1,18
240109123003919,Alyssa Ashley,631871168,1,19
240109123003920,Sarah Becker,009803625,1,20
